transaction_id,user_id,transaction_date,username,email,age,subscription,region,city,store_id,product_category,sale_amount,price,status,raw_timestamp
222,1147,2026-06-05,obrienmichelle,brandi83@example.org,38,Premium,South,Bangalore,14,Clothing,3929.5,1690.68,,2014-10-11 06:46:11
275,1035,2026-01-23,alexanderdaniel,misty42@example.net,59,Premium,North,Chennai,6,Groceries,3907.14,1396.35,Completed,1970-09-12 23:38:37
105,1090,2026-03-30,alex53,reynoldsbarbara@example.com,42,Basic,East,Mumbai,18,Clothing,3492.34,2615.67,,2002-11-07 08:43:50
185,1004,2026-03-20,cummingstrevor,lguerrero@example.net,23,Basic,West,Hyderabad,20,Books,3608.76,1270.43,Completed,2015-05-01 18:58:59
32,1159,2026-01-29,russelljohn,lcooper@example.com,59,Premium,South,Bangalore,12,Groceries,4368.47,1770.84,Completed,2001-05-23 10:45:59
225,1060,2026-01-27,rogerrojas,blairandrew@example.com,55,Premium,West,Bangalore,7,Clothing,2353.28,2003.6,,1994-06-05 01:33:37
45,1140,2026-06-27,matthewsoto,donald65@example.net,65,Premium,West,Hyderabad,2,Books,968.72,1846.13,Pending,2020-11-21 03:41:41
81,1161,2026-04-02,millerwilliam,cmyers@example.org,51,Basic,East,Hyderabad,8,Books,4272.23,2062.51,,1990-03-29 04:03:11
58,1023,2026-03-07,megan47,brianlopez@example.net,44,Premium,West,Bangalore,11,Books,3554.25,966.49,Pending,2015-07-13 12:15:54
83,1155,2025-09-04,dustin69,ndominguez@example.org,24,Premium,South,Chennai,3,Groceries,4517.35,2043.53,,1986-08-27 05:34:12
99,1194,2025-08-12,rjones,vwade@example.com,26,Premium,South,Bangalore,12,Clothing,4334.11,2499.41,Pending,1996-06-24 12:45:13
186,1128,2025-12-19,kelly16,william87@example.com,30,Basic,West,Delhi,17,Groceries,3106.18,631.49,Pending,1991-11-01 21:58:04
173,1068,2026-01-28,vicki29,jacqueline23@example.org,58,Basic,North,Chennai,15,Clothing,997.17,1131.48,Pending,2023-12-26 17:27:13
285,1200,2025-09-06,reynoldsadam,benjaminjohnson@example.com,17,Basic,South,Delhi,7,Books,4386.75,2836.21,,1973-10-30 10:04:14
119,1022,2025-12-21,ucampbell,adkinsvalerie@example.net,29,Premium,East,Bangalore,9,Books,4382.59,661.67,Completed,1998-03-07 20:12:32
12,1167,2025-08-25,zwatson,ccain@example.org,15,Basic,South,Delhi,3,Groceries,2011.51,1250.58,Pending,2009-10-01 10:59:38
286,1171,2025-12-17,rebecca32,kristine97@example.net,36,Basic,West,Chennai,14,Groceries,2641.26,1910.18,,2021-07-08 16:36:42
220,1153,2026-06-11,mitchellcasey,collinsdaniel@example.org,39,Basic,East,Bangalore,20,Clothing,1597.64,2628.62,Pending,2026-03-21 18:55:13
92,1136,2025-12-28,evansrobert,gilmorealec@example.org,32,Basic,South,Delhi,4,Electronics,4369.78,294.2,Pending,1993-03-09 21:47:04
187,1099,2026-01-20,allenpatrick,holly44@example.org,23,Basic,West,Mumbai,14,Clothing,2818.18,1253.21,Completed,1985-06-09 22:32:59
283,1031,2025-09-01,ahorton,rwilson@example.com,49,Premium,West,Hyderabad,7,Groceries,2298.5,2579.35,Pending,2015-10-03 08:07:29
284,1123,2026-06-17,natasha05,virginiathomas@example.org,15,Basic,South,Delhi,10,Groceries,3641.35,2584.07,Pending,1974-07-29 20:35:18
266,1128,2025-08-27,jennifer85,vgriffin@example.org,26,Basic,East,Mumbai,11,Books,3217.1,1039.19,,1976-05-26 05:21:26
53,1056,2025-08-05,vmurillo,guzmanian@example.com,22,Premium,North,Bangalore,11,Electronics,414.35,309.99,Pending,1987-05-17 10:55:07
255,1134,2025-10-12,harpertracy,thomas87@example.com,31,Basic,West,Hyderabad,20,Clothing,782.57,2389.25,Pending,1987-04-18 22:55:22
297,1099,2025-07-09,bradleywong,chelsea84@example.net,45,Basic,South,Bangalore,12,Books,1987.84,2371.21,,1993-11-20 14:50:27
106,1103,2025-08-24,matthew24,jthompson@example.com,29,Basic,East,Chennai,6,Electronics,408.82,2862.19,,2002-03-28 01:51:55
257,1026,2026-03-29,angela71,evanbrown@example.org,27,Basic,East,Bangalore,17,Books,2631.63,367.14,,1975-11-04 19:34:58
230,1171,2025-12-08,vbutler,amandascott@example.com,20,Basic,West,Delhi,6,Groceries,1958.04,597.58,Pending,2018-03-27 04:48:35
154,1124,2026-02-12,mcruz,katherine99@example.org,23,Premium,West,Delhi,8,Clothing,4930.19,1154.27,Completed,1976-12-07 18:24:16
189,1141,2026-02-01,jennifer36,olivia91@example.net,25,Premium,North,Bangalore,3,Groceries,4088.75,1150.64,Completed,1998-01-20 02:15:32
97,1161,2026-05-14,bellbianca,katherinethomas@example.net,58,Basic,South,Mumbai,17,Clothing,2461.19,2039.32,Completed,1991-10-13 16:44:54
284,1101,2026-05-14,gkennedy,karenrogers@example.com,64,Premium,West,Bangalore,14,Electronics,3988.11,1810.31,Pending,1979-05-30 02:08:07
103,1054,2025-11-28,skirk,timdecker@example.com,25,Basic,West,Chennai,4,Electronics,844.75,2161.02,Pending,1979-08-29 18:11:47
129,1064,2026-04-08,timothy89,dmartinez@example.com,30,Basic,South,Delhi,11,Clothing,377.08,1666.88,,2001-02-09 05:45:05
290,1001,2025-10-24,andrea13,barnetttaylor@example.net,57,Premium,East,Delhi,20,Groceries,2810.91,2172.43,,1996-11-11 10:00:13
112,1065,2025-12-12,christina15,taylorwilkerson@example.org,18,Premium,North,Delhi,15,Groceries,2264.34,1607.04,,2026-05-18 18:57:07
48,1062,2026-03-28,elizabethcarr,emma53@example.org,47,Premium,West,Hyderabad,13,Electronics,693.78,2077.1,Completed,1997-05-01 23:19:26
23,1178,2026-04-23,richardmoreno,ethompson@example.net,35,Basic,South,Hyderabad,17,Books,4877.9,1315.84,Completed,1998-08-07 21:12:40
274,1163,2026-01-31,lisa35,stevedorsey@example.net,52,Premium,East,Hyderabad,5,Electronics,1705.28,1842.65,Completed,1978-01-20 08:30:00
128,1186,2025-09-09,goulddeborah,nmorales@example.com,22,Basic,South,Chennai,3,Books,4478.76,2246.05,Pending,1995-03-18 11:34:55
97,1040,2025-09-20,christina66,dawn62@example.org,27,Premium,South,Delhi,10,Clothing,2489.63,1417.2,,2014-01-02 03:16:18
96,1185,2026-05-22,smithpaul,bentleyamanda@example.org,35,Basic,North,Delhi,20,Electronics,2098.15,348.82,,2000-04-20 21:38:12
45,1132,2025-11-25,qrodriguez,vyoung@example.net,60,Premium,East,Hyderabad,18,Electronics,2479.88,2616.72,Completed,1997-09-17 20:34:40
234,1063,2026-06-09,sylvialozano,danielallen@example.org,54,Basic,South,Hyderabad,13,Clothing,668.03,286.46,Completed,1978-08-05 19:14:47
261,1037,2025-09-26,littleharold,fullerjohn@example.org,15,Basic,West,Delhi,3,Clothing,4822.86,2726.44,Completed,1985-04-29 20:35:08
277,1013,2025-09-17,thomasjoseph,ebrown@example.com,33,Basic,South,Chennai,17,Groceries,2005.07,2548.54,,1975-12-26 17:03:51
147,1192,2026-06-15,jody51,sophia02@example.org,41,Premium,East,Delhi,20,Books,2239.23,2846.96,,1991-02-24 19:01:38
95,1009,2025-10-16,david15,tinamartinez@example.org,55,Basic,South,Hyderabad,19,Electronics,2104.75,1574.76,,1986-01-19 17:06:36
19,1063,2026-03-25,ygray,raymond96@example.org,55,Premium,East,Mumbai,11,Books,3738.89,2767.5,Completed,2009-01-30 15:02:10
271,1179,2025-08-05,katherinemckee,bmorris@example.net,60,Premium,South,Hyderabad,5,Clothing,4008.08,2728.17,,1975-10-08 12:53:51
58,1199,2025-10-21,xsmith,christinedoyle@example.org,25,Basic,West,Hyderabad,11,Books,857.69,239.8,Completed,2005-01-01 13:31:01
11,1089,2026-02-17,johnnygonzalez,charles82@example.net,49,Basic,East,Delhi,8,Books,3663.78,2746.78,,1992-12-30 22:57:24
103,1155,2025-09-04,molinatheodore,zwallace@example.com,53,Basic,West,Mumbai,18,Groceries,1274.7,968.26,,1982-09-23 15:15:07
217,1153,2026-05-26,amandahines,jennifermichael@example.com,22,Premium,West,Bangalore,20,Clothing,552.75,404.91,Pending,2006-01-29 12:00:54
178,1040,2025-07-27,howellyvonne,tinawilliams@example.net,29,Premium,West,Chennai,20,Clothing,2144.35,2067.07,,2005-07-15 12:55:36
168,1153,2025-07-03,brianpitts,wdennis@example.com,15,Premium,South,Hyderabad,13,Groceries,876.26,1877.04,Completed,1989-05-19 10:59:05
203,1032,2026-05-10,gedwards,omartinez@example.org,43,Basic,South,Hyderabad,16,Electronics,2303.4,2656.5,Pending,1989-04-03 13:49:15
258,1129,2025-12-16,areid,matthew95@example.net,58,Premium,East,Delhi,12,Books,1536.19,2112.86,Completed,2003-07-20 11:38:43
75,1123,2025-09-28,eparker,sean12@example.net,39,Premium,East,Chennai,4,Electronics,1715.52,972.54,Pending,1979-03-05 23:31:11
52,1082,2026-03-17,vwilson,michael06@example.org,47,Basic,East,Chennai,15,Books,4696.89,2490.85,,2000-12-09 08:32:02
139,1137,2025-07-13,palmercynthia,spencesherry@example.com,54,Premium,West,Mumbai,2,Electronics,1524.14,1963.16,Pending,1987-11-16 10:24:52
105,1056,2026-05-14,johnmcdonald,meredithrocha@example.com,31,Basic,North,Bangalore,18,Groceries,3782.58,215.18,Completed,2020-12-14 11:29:43
228,1056,2026-02-19,hfigueroa,jenniferpitts@example.net,57,Premium,West,Chennai,13,Electronics,4289.7,2406.34,,1975-03-21 04:37:55
253,1071,2026-01-02,fpayne,jessica35@example.com,22,Premium,West,Delhi,5,Clothing,3371.92,2467.23,Completed,1978-02-25 21:16:38
81,1130,2026-06-23,jennysullivan,changjoseph@example.com,28,Premium,East,Chennai,2,Books,987.09,1656.85,Pending,2025-12-15 19:54:31
246,1107,2026-04-01,psmith,smithcharlene@example.org,35,Premium,East,Bangalore,7,Groceries,964.91,2369.54,Completed,1982-01-01 15:53:10
236,1003,2025-10-12,joshua99,bcervantes@example.com,21,Premium,East,Delhi,14,Books,864.4,1038.42,Completed,1983-01-28 23:52:51
235,1088,2025-09-01,erinsnyder,vargasjessica@example.com,19,Basic,North,Delhi,4,Books,1223.75,469.23,Pending,2010-06-25 07:17:42
182,1190,2025-11-24,cmeyer,tony61@example.net,61,Premium,East,Delhi,8,Electronics,1477.55,2107.8,,2002-06-08 03:34:39
115,1049,2026-01-22,victoria22,keithramirez@example.net,21,Premium,South,Hyderabad,2,Books,1170.01,85.29,,1990-12-27 13:08:28
91,1025,2025-12-29,orobles,jennifer78@example.org,52,Premium,West,Bangalore,15,Electronics,3866.47,1780.85,Completed,1986-04-19 10:15:29
105,1179,2026-05-14,wattsrichard,kristinarice@example.org,59,Premium,West,Hyderabad,8,Electronics,1478.62,2626.08,,2007-07-25 18:15:45
29,1110,2025-10-07,alexanderlopez,michael40@example.org,47,Premium,South,Chennai,8,Clothing,1245.53,338.95,Completed,1997-06-03 09:53:01
115,1126,2025-10-18,jenkinsdawn,sanchezdean@example.com,43,Premium,South,Bangalore,7,Clothing,2205.3,1575.41,Completed,2011-07-24 06:25:34
265,1124,2025-10-18,johnharris,melissa35@example.net,58,Basic,East,Chennai,20,Electronics,377.03,1434.63,Completed,2000-04-13 14:40:33
276,1102,2026-05-06,paulcannon,olivia25@example.org,27,Basic,North,Mumbai,11,Clothing,1935.7,1331.72,Completed,2003-04-05 07:51:04
70,1073,2026-06-03,florescurtis,byrdtammy@example.org,53,Premium,South,Hyderabad,17,Clothing,4017.58,568.06,Pending,2019-10-29 03:55:18
270,1186,2025-08-11,cynthia57,carpenterjohn@example.org,16,Premium,East,Mumbai,18,Clothing,3562.25,1188.83,,1978-12-02 15:43:59
190,1034,2026-01-18,ohiggins,daniel21@example.com,22,Basic,West,Chennai,11,Books,1717.07,2012.81,,2021-10-15 03:34:24
152,1186,2025-11-16,gibsonvirginia,ejacobs@example.org,27,Basic,North,Mumbai,18,Books,4135.41,1513.78,,1984-10-14 03:21:33
84,1132,2026-05-10,watsonjohnny,sdavis@example.net,60,Premium,North,Mumbai,14,Clothing,715.72,2210.78,,1989-09-01 18:32:22
211,1109,2025-11-11,krystalandrews,richardcook@example.org,21,Premium,South,Delhi,11,Books,1966.91,1419.2,,1985-03-02 21:32:48
16,1133,2025-10-08,cervantespeter,anthonycarter@example.org,46,Premium,North,Delhi,2,Books,4885.9,148.57,Completed,2024-05-18 00:44:02
45,1012,2026-04-22,ayalachristopher,lisa32@example.net,56,Premium,West,Mumbai,19,Books,4297.36,128.47,Completed,1982-03-20 06:35:58
177,1033,2025-11-27,heidi37,mckinneykevin@example.net,60,Basic,West,Chennai,4,Groceries,3975.34,2260.51,,1993-03-03 12:01:10
204,1179,2026-03-31,danielsmith,keith25@example.org,36,Premium,North,Chennai,6,Books,2618.87,2998.69,Completed,1972-06-18 02:28:56
131,1019,2026-05-08,woodsbreanna,zachary37@example.net,53,Basic,South,Chennai,2,Clothing,1981.85,742.3,Completed,2005-03-07 20:51:55
168,1145,2026-01-04,nicholasrodriguez,cheryljames@example.com,64,Basic,South,Mumbai,8,Books,3133.75,2043.19,,1985-01-08 16:39:03
64,1091,2025-10-22,williamswayne,ealvarez@example.org,36,Premium,West,Mumbai,2,Books,3552.42,1066.46,,2020-09-02 21:31:50
210,1016,2026-02-27,hallen,kimberlyalvarez@example.org,55,Basic,North,Bangalore,10,Clothing,1785.54,1100.35,Pending,2020-03-25 08:19:54
202,1193,2025-12-18,cruzluis,ashleymartin@example.org,28,Basic,South,Chennai,12,Books,3130.97,2371.39,,2004-01-08 22:20:34
13,1060,2025-08-25,ramosrobert,xmorris@example.net,52,Basic,East,Chennai,4,Clothing,3183.99,329.63,Completed,2023-08-08 16:22:01
70,1121,2026-04-12,garysullivan,katherinemay@example.com,45,Premium,South,Hyderabad,16,Clothing,4267.92,621.01,Pending,2017-12-19 15:54:44
33,1104,2026-04-19,irogers,rebecca45@example.net,63,Basic,North,Bangalore,14,Electronics,4901.13,2153.16,Completed,2007-04-07 19:10:49
176,1165,2025-06-30,wongkaitlin,thomas81@example.org,33,Basic,South,Chennai,14,Electronics,680.45,1299.71,Pending,1971-11-30 08:51:10
178,1194,2026-02-11,uhobbs,samuelyates@example.com,59,Premium,North,Mumbai,16,Groceries,1735.26,80.5,Completed,1996-03-08 10:53:52
203,1112,2026-03-05,ericthomas,areed@example.com,28,Basic,West,Hyderabad,16,Electronics,4489.98,1591.66,,1990-07-31 15:01:05
40,1091,2026-06-11,chenthomas,jortiz@example.org,48,Premium,North,Delhi,12,Groceries,1264.94,332.12,Pending,1978-04-08 23:45:34
8,1103,2026-05-22,brogers,hurleythomas@example.org,59,Basic,South,Delhi,7,Electronics,3635.09,1115.85,,2018-02-15 22:53:26
121,1126,2026-05-10,ryanjeremy,williamsbrooke@example.com,65,Basic,East,Mumbai,12,Electronics,4656.99,2432.84,Pending,2022-07-30 09:57:22
1,1049,2026-03-08,laura69,psmith@example.org,63,Premium,South,Delhi,19,Groceries,1461.87,129.84,Pending,1975-10-25 01:57:32
234,1197,2025-07-18,john87,taylorsusan@example.org,65,Premium,East,Delhi,16,Groceries,3984.66,2979.12,Pending,1989-06-29 21:26:08
229,1113,2025-08-26,jwilson,lindayoung@example.net,43,Basic,North,Mumbai,12,Groceries,3390.66,751.69,Pending,2022-06-19 20:42:51
213,1131,2025-12-23,albertalexander,kimberlyfoster@example.com,60,Premium,South,Mumbai,18,Electronics,3222.41,2804.22,Pending,1970-10-09 22:38:18
128,1116,2025-12-11,pwolfe,brendajacobs@example.com,56,Basic,North,Delhi,12,Groceries,2753.21,2530.62,Completed,2024-01-16 11:46:06
269,1159,2025-07-13,rmiller,justinevans@example.org,53,Premium,South,Delhi,14,Electronics,4459.07,502.16,Completed,2003-08-22 09:20:57
298,1132,2025-10-09,dwest,ilin@example.net,29,Basic,North,Bangalore,8,Books,1926.66,897.42,,1979-11-01 04:57:34
35,1187,2025-10-06,belljessica,seanpotter@example.org,53,Basic,North,Chennai,17,Groceries,2091.06,2209.75,Pending,2004-10-13 20:09:59
256,1135,2026-02-26,mcox,tammy17@example.org,35,Premium,East,Chennai,2,Groceries,1796.17,2733.05,,2014-12-02 07:17:14
97,1054,2025-08-07,nreynolds,njones@example.com,48,Premium,North,Bangalore,9,Books,243.5,1184.18,Pending,2003-06-11 08:08:45
23,1194,2025-08-27,johnfrancis,jorge47@example.net,16,Basic,West,Chennai,8,Books,1529.85,294.57,,2002-05-23 16:59:10
195,1081,2025-07-26,jglover,stephanie56@example.com,50,Basic,East,Mumbai,13,Electronics,2927.65,1860.52,Pending,2025-02-01 05:10:39
292,1103,2025-12-05,austin41,leeroger@example.com,40,Premium,East,Mumbai,19,Electronics,1990.95,827.94,Completed,1997-09-13 14:27:47
200,1053,2025-07-12,wwilliams,cuevaspenny@example.org,30,Basic,South,Hyderabad,7,Clothing,3590.64,2530.14,,2015-12-06 12:07:50
218,1184,2026-01-13,dcrawford,william14@example.net,30,Basic,West,Hyderabad,19,Groceries,3855.44,1452.63,Completed,1978-03-29 02:40:38
282,1092,2025-12-03,yschwartz,michaelharmon@example.org,24,Basic,South,Delhi,19,Groceries,3782.18,1819.74,Completed,2016-11-16 16:59:47
2,1055,2026-02-04,james96,mbrady@example.net,50,Premium,West,Delhi,17,Groceries,380.73,1444.49,Completed,2016-05-08 15:44:54
71,1186,2026-05-28,ashley69,teresa75@example.com,39,Basic,East,Mumbai,5,Groceries,2283.78,509.69,,1986-08-22 21:34:27
50,1057,2026-01-19,gateslawrence,upearson@example.org,18,Premium,West,Delhi,14,Groceries,2132.93,184.62,Completed,1970-04-09 07:28:06
43,1186,2025-10-08,julian17,vickiecohen@example.net,43,Basic,West,Mumbai,3,Electronics,2023.2,114.91,,2011-12-11 18:35:36
238,1080,2026-02-13,moranmatthew,zachary13@example.com,31,Basic,South,Bangalore,14,Clothing,1767.97,168.04,Completed,1993-01-02 13:29:29
81,1110,2026-02-26,lindsey98,rlopez@example.com,54,Premium,South,Delhi,10,Clothing,3562.87,752.82,Pending,1986-01-04 12:16:35
38,1045,2026-02-19,hernandezfrances,tiffanylee@example.net,57,Basic,West,Chennai,8,Books,1502.5,538.91,Pending,2021-03-07 03:44:50
241,1180,2026-04-06,oharper,thendricks@example.net,63,Basic,West,Delhi,6,Electronics,2875.7,2931.11,,2008-02-28 10:44:01
118,1047,2026-01-04,michellejohnston,kenneththomas@example.org,56,Premium,West,Chennai,13,Books,1477.38,2095.86,Completed,1977-05-28 00:23:33
270,1126,2025-10-23,eyates,jennifer41@example.net,45,Basic,West,Delhi,2,Groceries,4529.29,212.05,,2011-02-10 14:06:23
204,1141,2025-07-18,williamsjohn,hadams@example.com,61,Basic,North,Chennai,8,Clothing,3617.76,1677.07,Completed,1995-11-07 10:27:07
292,1068,2025-08-15,ortizjonathan,williamsrobert@example.net,47,Premium,North,Delhi,14,Clothing,3504.75,1209.95,Pending,1972-10-08 13:30:09
299,1082,2026-01-01,sharon20,tonitate@example.org,40,Premium,South,Bangalore,3,Electronics,3420.68,1630.39,,1996-04-20 09:02:53
184,1051,2026-04-02,wardangela,julie67@example.com,50,Basic,South,Delhi,7,Clothing,919.25,2046.68,Pending,1991-05-28 02:28:12
115,1077,2025-10-26,emily06,scottsamantha@example.net,53,Premium,West,Chennai,12,Books,3004.71,1160.16,Pending,2025-02-05 16:00:04
191,1121,2025-08-05,kimberly13,mmiller@example.net,45,Basic,West,Hyderabad,17,Clothing,2474.25,492.93,,2010-10-30 19:54:00
53,1185,2025-07-26,leelisa,robinsonandrea@example.org,42,Premium,East,Chennai,12,Groceries,1559.09,242.52,,1993-05-19 11:22:47
185,1137,2025-06-30,prodriguez,megan64@example.com,42,Basic,South,Bangalore,4,Clothing,523.7,1977.87,Pending,1991-11-23 15:57:38
158,1126,2026-02-21,nicoleingram,william34@example.org,56,Basic,East,Chennai,6,Books,4867.45,550.9,Pending,1995-03-11 21:39:51
219,1021,2025-10-24,ramosjoseph,brettwest@example.org,33,Premium,South,Hyderabad,17,Clothing,4892.03,2216.12,Pending,2004-02-14 10:54:44
74,1059,2026-03-08,ortiznicholas,alexiswarner@example.org,23,Basic,South,Delhi,5,Electronics,128.27,2124.39,,2019-05-26 04:59:16
116,1142,2025-08-04,jessica96,wrighttimothy@example.org,38,Premium,East,Chennai,8,Clothing,1797.48,873.7,Completed,1972-01-30 20:34:57
199,1099,2025-10-11,staceytucker,nyoung@example.org,28,Basic,East,Chennai,13,Books,3164.14,2950.29,Completed,1972-07-15 10:43:23
142,1067,2025-11-25,timothy70,jessica28@example.com,26,Basic,North,Bangalore,20,Electronics,733.22,2401.56,Pending,1998-10-25 18:48:47
221,1027,2026-04-18,vsanchez,pughtimothy@example.org,35,Premium,East,Chennai,16,Groceries,4181.98,1399.68,Completed,2006-09-12 19:13:05
62,1080,2025-07-09,vstewart,michael58@example.com,51,Premium,West,Mumbai,14,Clothing,4696.57,2067.28,,2015-03-15 18:37:00
104,1003,2026-06-05,jkelly,katrina34@example.org,30,Basic,West,Mumbai,1,Clothing,1065.17,1106.68,,2009-07-26 16:38:47
122,1022,2026-01-03,pbond,candacerobinson@example.org,15,Premium,South,Bangalore,3,Books,860.86,1684.82,Completed,2002-08-19 03:16:22
57,1095,2025-09-24,gilmoreamber,ashley71@example.org,27,Premium,East,Hyderabad,7,Clothing,1040.08,1667.88,Completed,1972-08-03 22:15:53
140,1162,2026-06-25,youngerica,bethroy@example.net,38,Premium,North,Mumbai,11,Groceries,3403.21,1726.79,Pending,1978-03-07 14:51:28
239,1088,2026-02-18,davidtran,johnmiranda@example.net,46,Premium,North,Hyderabad,15,Books,2465.36,2317.73,Pending,1996-01-12 22:06:20
158,1162,2026-04-21,christopherwilliams,nelsonkenneth@example.com,55,Premium,East,Chennai,8,Clothing,4359.58,1761.86,,1995-06-03 21:50:15
235,1161,2025-12-11,russell04,whitetracie@example.org,30,Basic,West,Chennai,1,Clothing,2665.6,1142.83,,2004-09-28 19:46:03
265,1131,2025-10-09,chungtammy,cassandra99@example.com,16,Basic,North,Mumbai,1,Groceries,1339.96,454.22,Completed,1997-12-28 01:53:58
270,1033,2025-08-23,ljohnson,wilsonstacey@example.net,62,Premium,South,Chennai,6,Groceries,1978.7,2357.22,Pending,2016-03-12 18:55:04
90,1002,2025-07-06,xwilliams,guerrerojoshua@example.org,62,Basic,North,Bangalore,7,Groceries,1373.64,261.66,,2014-03-26 06:26:18
24,1029,2025-09-12,gordonwilliam,vherring@example.org,48,Basic,West,Mumbai,5,Clothing,4236.11,88.66,Completed,2006-12-19 09:52:26
7,1152,2025-07-17,cherylmedina,stewartgabriela@example.net,50,Premium,North,Hyderabad,16,Groceries,3382.01,1720.03,,1970-04-09 07:39:44
34,1089,2025-11-11,mark02,bridget70@example.org,40,Basic,West,Chennai,2,Clothing,2167.16,495.31,,1975-04-10 17:02:39
196,1056,2025-11-06,janet24,elizabeth24@example.com,25,Basic,South,Bangalore,1,Electronics,1530.38,2706.07,Completed,1971-03-24 10:23:25
136,1069,2025-09-15,erica50,erindiaz@example.net,19,Basic,South,Bangalore,8,Clothing,4189.29,2983.08,,1970-10-28 23:58:50
164,1035,2025-07-10,john22,rchoi@example.org,60,Premium,North,Mumbai,10,Electronics,2024.38,235.77,Completed,2023-06-08 16:28:22
189,1161,2026-06-07,egarcia,fortiz@example.net,38,Premium,South,Mumbai,7,Electronics,1427.56,1763.73,Pending,1984-05-19 19:11:34
258,1011,2026-06-16,ashley98,mendozajessica@example.org,36,Premium,North,Hyderabad,15,Clothing,4196.52,2138.23,Completed,1984-05-16 21:59:06
222,1155,2026-04-11,gordonsarah,nicholasbush@example.org,27,Premium,West,Bangalore,19,Groceries,4851.09,1693.79,,1999-09-23 01:51:08
124,1068,2025-11-27,donna63,johnsonjulie@example.org,28,Basic,West,Bangalore,17,Books,3954.27,1675.95,,2011-09-02 11:53:09
268,1188,2026-05-23,campbellandrew,christophergarner@example.net,37,Basic,South,Hyderabad,18,Groceries,3735.84,251.77,,1984-09-09 15:35:10
184,1057,2025-07-05,scott19,elizabethfarrell@example.com,51,Premium,West,Hyderabad,1,Books,2247.93,493.88,Pending,1987-04-03 16:15:37
287,1115,2026-06-22,josephporter,hrobertson@example.com,43,Premium,West,Mumbai,4,Electronics,4991.98,1365.33,Completed,1995-12-18 07:50:19
242,1158,2026-05-31,michele02,logan62@example.com,36,Basic,South,Bangalore,13,Groceries,4761.32,1062.06,,1985-01-19 17:51:34
105,1060,2026-05-30,kimberlyhaney,gfriedman@example.org,60,Premium,West,Bangalore,8,Groceries,4446.58,2983.86,,1993-07-17 08:38:40
141,1067,2025-07-08,thomasmark,thomasschneider@example.com,62,Premium,South,Mumbai,13,Clothing,1733.29,572.68,Pending,1979-09-10 20:17:04
269,1023,2025-10-19,conniekim,lhopkins@example.org,49,Basic,South,Hyderabad,8,Groceries,4964.39,1266.79,Pending,2016-08-23 16:31:50
120,1021,2026-01-26,tparker,campbellemily@example.com,59,Premium,East,Bangalore,19,Electronics,1681.43,207.6,Completed,2019-07-31 10:15:49
15,1145,2026-02-18,grimesjesse,nicole78@example.com,34,Basic,East,Hyderabad,19,Groceries,1001.28,2471.95,Pending,2022-08-15 01:02:18
154,1170,2026-01-31,mckinneyashley,darinwilson@example.net,28,Basic,West,Delhi,13,Books,4522.44,1476.19,Completed,1979-09-07 16:56:56
115,1096,2026-04-29,rebeccaarnold,sroy@example.org,58,Premium,North,Chennai,14,Groceries,1924.61,1055.86,Pending,2014-05-08 10:16:59
50,1050,2026-04-22,nlopez,xholland@example.org,24,Premium,West,Hyderabad,14,Books,736.67,2584.16,Pending,1979-08-10 13:03:50
80,1038,2025-11-05,randy56,qfletcher@example.net,48,Basic,West,Hyderabad,15,Groceries,3815.34,2706.91,,1994-04-12 23:52:39
30,1161,2026-01-14,perezlauren,clarkmary@example.org,31,Basic,West,Bangalore,14,Electronics,1742.32,2111.35,Completed,2017-04-24 03:47:06
46,1044,2025-11-05,vdaniels,rebecca97@example.com,20,Basic,West,Bangalore,15,Electronics,2827.54,1298.93,Completed,2008-04-12 01:47:54
272,1081,2025-09-16,clarkrebecca,aarellano@example.net,29,Premium,South,Hyderabad,1,Electronics,763.47,667.51,Pending,1999-01-19 03:25:25
144,1011,2026-05-21,maria49,christopher54@example.net,20,Basic,South,Delhi,12,Electronics,668.83,2871.82,Pending,2008-04-28 23:07:09
27,1171,2026-06-12,qhunter,wbartlett@example.org,51,Basic,West,Bangalore,4,Books,201.63,2611.35,Pending,2023-01-06 13:59:59
63,1009,2025-07-08,lmurray,markschroeder@example.org,17,Premium,East,Delhi,19,Electronics,3650.97,417.8,,1991-03-16 02:53:36
40,1008,2026-01-16,rramirez,gking@example.org,41,Basic,West,Hyderabad,13,Groceries,3061.06,2535.15,Completed,1991-01-01 18:38:13
42,1165,2025-11-19,julie72,preston50@example.net,36,Premium,West,Chennai,7,Clothing,2558.96,594.43,Pending,2018-06-05 10:43:43
128,1155,2025-11-08,vwhite,youngdawn@example.org,49,Premium,North,Mumbai,18,Books,773.08,1510.08,Completed,2012-12-26 22:02:31
198,1131,2025-12-29,clarkelorraine,dluna@example.com,46,Basic,West,Chennai,20,Electronics,1304.75,790.64,Completed,2000-09-18 03:30:05
136,1058,2026-02-02,sarahjones,mackmason@example.org,39,Basic,North,Delhi,17,Electronics,2387.28,2787.83,Pending,1990-12-16 05:57:09
258,1119,2026-03-06,julie86,gregorybyrd@example.org,63,Basic,West,Mumbai,10,Electronics,3933.33,1933.22,Completed,1970-07-22 04:15:38
289,1194,2025-12-18,qspencer,franklinaudrey@example.org,59,Premium,West,Bangalore,7,Groceries,946.11,997.39,,2014-09-11 00:01:45
219,1070,2025-08-18,katherine25,salinasricky@example.org,33,Basic,North,Chennai,14,Books,3725.82,1152.03,Completed,2019-05-03 16:12:47
